,REAL_LumpSum,REAL_Fixed_DCA,REAL_Smart_DCA,PROXY_LumpSum,PROXY_Fixed_DCA,PROXY_Smart_DCA
2024-09-30,-0.00026942226622750365,-0.00028219600785506227,-0.00028219600785506227,0.0,0.0,0.0
2024-10-01,-0.007315857083662558,-0.007336956067893308,-0.007336956067893308,-0.00756128480617646,-0.007582587307633615,-0.007582587307633615
2024-10-02,-0.005790253348527896,-0.005861574737697439,-0.005861574737697439,-0.006375774539442491,-0.006413205780240072,-0.006413205780240072
2024-10-03,-0.010157131790002438,-0.010212644984663677,-0.010212644984663677,-0.010254313570735363,-0.010249972381450978,-0.010249972381450978
2024-10-04,-0.0013644211460515088,-0.0014569279826271986,-0.0014569279826271986,-0.0012903359590407115,-0.0012804945733994044,-0.0012804945733994044
2024-10-07,-0.008037818497285354,-0.008138642729912604,-0.008138642729912604,-0.008548594905337659,-0.00856713804461351,-0.00856713804461351
2024-10-08,-0.004849753664293632,-0.004911403278358373,-0.004911403278358373,-0.004164822884403896,-0.0041092520883107,-0.0041092520883107
2024-10-09,-0.0004185392235013241,-0.00048287825526815986,-0.00048287825526815986,0.0,0.0,0.0
2024-10-10,-0.002014114449771398,-0.002081166336049489,-0.002081166336049489,-0.0017182670807350808,-0.0017229914251494227,-0.0017229914251494227
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15,-0.008912425043583916,-0.008886305034814024,-0.008886305034814024,-0.008479140709602873,-0.008435138210679871,-0.008435138210679871
2024-10-16,-0.003913517904937103,-0.003910575451298026,-0.003910575451298026,-0.0034720827756437034,-0.0034308489862062697,-0.0034308489862062697
2024-10-17,-0.00437616020115128,-0.004366924631627356,-0.004366924631627356,-0.0038674954764631453,-0.0038221969277837387,-0.0038221969277837387
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21,-0.0047476500472878325,-0.004752034133237104,-0.004752034133237104,-0.004429641528374995,-0.004394716559417811,-0.004394716559417811
2024-10-22,-0.006515435949581594,-0.006526393234800532,-0.006526393234800532,-0.0060787234992284445,-0.006029466326602506,-0.006029466326602506
2024-10-23,-0.015041326239094599,-0.015038348986097905,-0.015038348986097905,-0.014742765669729652,-0.014690441581585612,-0.014690441581585612
2024-10-24,-0.012644978417343244,-0.012637462509656916,-0.012637462509656916,-0.012281146072783744,-0.012228970672887751,-0.012228970672887751
2024-10-25,-0.013890394956767138,-0.013885383095055381,-0.013885383095055381,-0.013470010857240422,-0.013409712904150606,-0.013409712904150606
2024-10-28,-0.009560078705365571,-0.009554693479260856,-0.009554693479260856,-0.009182727021066595,-0.009134413421052923,-0.009134413421052923
2024-10-29,-0.009475473297582249,-0.009473341136102764,-0.009473341136102764,-0.008830694348473944,-0.008761204362803032,-0.008761204362803032
2024-10-30,-0.012615004991296197,-0.012603163046377541,-0.012603163046377541,-0.011823164363146232,-0.011738960221931327,-0.011738960221931327
2024-10-31,-0.027128785063299743,-0.027079681614006867,-0.027079681614006867,-0.027254138242376436,-0.027219176699007974,-0.027219176699007974
2024-11-01,-0.02376981607909734,-0.023725746034166884,-0.023725746034166884,-0.02371238336460657,-0.023667799428101932,-0.023667799428101932
2024-11-04,-0.02454384834561918,-0.024498110744746837,-0.024498110744746837,-0.024705364662192086,-0.024676131881526953,-0.024676131881526953
2024-11-05,-0.012831914411344236,-0.012823797147498261,-0.012823797147498261,-0.012827398640434806,-0.012798765951386737,-0.012798765951386737
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08,-0.000753693614825468,-0.0007448316657916454,-0.0007448316657916454,0.0,0.0,0.0
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-12,-0.0068027837294308835,-0.006796718170621219,-0.006796718170621219,-0.0061939275507070235,-0.006136198476706767,-0.006136198476706767
2024-11-13,-0.008436136335298161,-0.008431021347050427,-0.008431021347050427,-0.007582048425073595,-0.007501751541988733,-0.007501751541988733
2024-11-14,-0.014089441290392912,-0.014050503088231636,-0.014050503088231636,-0.013607316126299951,-0.013552400017290633,-0.013552400017290633
2024-11-15,-0.023744557333193028,-0.02367381100510524,-0.02367381100510524,-0.023930533023675093,-0.023913612915469007,-0.023913612915469007
2024-11-18,-0.01917572453856442,-0.019116175824735127,-0.019116175824735127,-0.019484072803393038,-0.019482303939473478,-0.019482303939473478
2024-11-19,-0.015994332199417705,-0.015952508185623326,-0.015952508185623326,-0.016005548253304358,-0.015983373841898185,-0.015983373841898185
2024-11-20,-0.016045620855310472,-0.016011133102626474,-0.016011133102626474,-0.015930809191756046,-0.015896688801746106,-0.015896688801746106
2024-11-21,-0.010931565466237858,-0.010902679304051643,-0.010902679304051643,-0.010393742738308842,-0.010336671144824505,-0.010336671144824505
2024-11-22,-0.0066377262984035346,-0.006611130784923036,-0.006611130784923036,-0.005941344452787711,-0.0058796929842510615,-0.0058796929842510615
2024-11-25,-0.0022939498030922767,-0.002269494200939026,-0.002269494200939026,-0.0014564785255971602,-0.001392058797087814,-0.001392058797087814
2024-11-26,-0.0010051143924191264,-0.0009938196105744312,-0.0009938196105744312,0.0,0.0,0.0
2024-11-27,-0.001940436248711097,-0.0019160616938865838,-0.0019160616938865838,-0.0013511536727504048,-0.0013835202659577828,-0.0013835202659577828
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-05,-0.0007899534648656559,-0.0007844009924165007,-0.0007844009924165007,-0.0012335765559665646,-0.0012665383783526662,-0.0012665383783526662
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09,-0.0031891415053089123,-0.0032264488111005685,-0.0032264488111005685,-0.0039710870653653085,-0.004013898667223903,-0.004013898667223903
2024-12-10,-0.008501797418350887,-0.008508099661393764,-0.008508099661393764,-0.008922786727183052,-0.008935676898159217,-0.008935676898159217
2024-12-11,-0.0014338608752226811,-0.0014478707202151275,-0.0014478707202151275,-0.0016186901422877709,-0.0016258281726062584,-0.0016258281726062584
2024-12-12,-0.007583020121391226,-0.007592682445172416,-0.007592682445172416,-0.007692373500863603,-0.00768295573814648,-0.00768295573814648
2024-12-13,-0.008309949963871133,-0.008324169482310628,-0.008324169482310628,-0.008384884145206328,-0.008369097548621918,-0.008369097548621918
2024-12-16,-0.0064408314788994,-0.006465144779145726,-0.006465144779145726,-0.006032972818548088,-0.005981865943876508,-0.005981865943876508
2024-12-17,-0.010578909661294933,-0.010590985423088894,-0.010590985423088894,-0.010353576825078203,-0.010311366525097454,-0.010311366525097454
2024-12-18,-0.038491110344709756,-0.038432732123058755,-0.038432732123058755,-0.03896002882777094,-0.038932675974283626,-0.038932675974283626
2024-12-19,-0.03954653657488161,-0.03949798073552235,-0.03949798073552235,-0.040104130068358446,-0.040078411654496326,-0.040078411654496326
2024-12-20,-0.0312697497796014,-0.03126159172442311,-0.03126159172442311,-0.03123508379212092,-0.031170757998947862,-0.031170757998947862
2024-12-23,-0.026037417065250756,-0.026038490461754216,-0.026038490461754216,-0.02592802146558648,-0.025865259779732197,-0.025865259779732197
2024-12-24,-0.017599173177798688,-0.01762605141338902,-0.01762605141338902,-0.017048843875519304,-0.01696218849435782,-0.01696218849435782
2024-12-26,-0.01674862779827513,-0.01676278613699933,-0.01676278613699933,-0.016238819206174315,-0.016160063207854902,-0.016160063207854902
2024-12-27,-0.025144427842815897,-0.025128055598938936,-0.025128055598938936,-0.025155140108570007,-0.025106445931406984,-0.025106445931406984
2024-12-30,-0.03459032026011788,-0.034542284084118524,-0.034542284084118524,-0.03491505508480264,-0.034879557255895866,-0.034879557255895866
2024-12-31,-0.03709376539134701,-0.03703251878795499,-0.03703251878795499,-0.03760990298567968,-0.03758654025404495,-0.03758654025404495
2025-01-02,-0.03893472901887984,-0.03886763958071471,-0.03886763958071471,-0.03945115105517294,-0.03942534574489842,-0.03942534574489842
2025-01-03,-0.028500148004099946,-0.028462336785582965,-0.028462336785582965,-0.02851308579888623,-0.02846154264878087,-0.02846154264878087
2025-01-06,-0.023036744284343214,-0.022990448008811337,-0.022990448008811337,-0.023009270276854954,-0.02296764375075111,-0.02296764375075111
2025-01-07,-0.031933351977306956,-0.031852735056289716,-0.031852735056289716,-0.03236676150104334,-0.03235073068499039,-0.03235073068499039
2025-01-08,-0.03193451484340104,-0.031846306755183296,-0.031846306755183296,-0.03215798485688215,-0.03212776597779066,-0.03212776597779066
2025-01-10,-0.04606664318956677,-0.045939622189518414,-0.045939622189518414,-0.046416473123116475,-0.046377179931964996,-0.046377179931964996
2025-01-13,-0.04586421802030494,-0.045733408456311686,-0.045733408456311686,-0.04590755568336502,-0.04584610438318515,-0.04584610438318515
2025-01-14,-0.04286614910326181,-0.042754827268554174,-0.042754827268554174,-0.04310296413478332,-0.04305690026931053,-0.04305690026931053
2025-01-15,-0.027461443049549894,-0.027388359763333647,-0.027388359763333647,-0.027176969814159957,-0.027111915390934493,-0.027111915390934493
2025-01-16,-0.0275024634621599,-0.027418862525358856,-0.027418862525358856,-0.027359139097092533,-0.027307261661741578,-0.027307261661741578
2025-01-17,-0.019583303885102654,-0.01952699819206316,-0.01952699819206316,-0.01919024814891035,-0.01912722976975556,-0.01912722976975556
2025-01-21,-0.008760487541257245,-0.008703028382558098,-0.008703028382558098,-0.008545533653407156,-0.00851690487225698,-0.00851690487225698
2025-01-22,-0.005663560214510643,-0.005622086034463014,-0.005622086034463014,-0.00506032858043115,-0.00500418589603957,-0.00500418589603957
2025-01-23,-0.00046713272296217134,-0.00043063278952726325,-0.00043063278952726325,0.0,0.0,0.0
2025-01-24,-0.0012650652769011783,-0.0012172793199218823,-0.0012172793199218823,-0.0012615026897241366,-0.0012971502670485746,-0.0012971502670485746
2025-01-27,-0.012858500010018648,-0.01274592913138528,-0.01274592913138528,-0.013359329353632488,-0.013426372259944919,-0.013426372259944919
2025-01-28,-0.006459163967096115,-0.00638197530095852,-0.00638197530095852,-0.006516803456320774,-0.0065533316761653415,-0.0065533316761653415
2025-01-29,-0.00949076940820437,-0.009403573201236193,-0.009403573201236193,-0.009822141699801779,-0.009875871339156128,-0.009875871339156128
2025-01-30,-0.002097672017214003,-0.0020307895545198518,-0.0020307895545198518,-0.002682952099928415,-0.0027647161334601877,-0.0027647161334601877
2025-01-31,-0.008297075180976665,-0.008219647609182368,-0.008219647609182368,-0.008731933831117367,-0.008792591064727517,-0.008792591064727517
2025-02-03,-0.015987284726868056,-0.015908270317942397,-0.015908270317942397,-0.01636104130996363,-0.016401891898260468,-0.016401891898260468
2025-02-04,-0.007675063875606236,-0.007617289707735009,-0.007617289707735009,-0.008299366844739975,-0.008369427846655952,-0.008369427846655952
2025-02-05,-0.003118898850426821,-0.003041436634773187,-0.003041436634773187,-0.0036845239168407096,-0.0037643769209090294,-0.0037643769209090294
2025-02-06,-0.0002985843574839775,-0.0002264426969829092,-0.0002264426969829092,-0.0009375339626013224,-0.0010267688896863358,-0.0010267688896863358
2025-02-07,-0.008033782772256193,-0.00795722315025027,-0.00795722315025027,-0.00898106392286313,-0.00907848327187677,-0.00907848327187677
2025-02-10,-0.0016418692449245986,-0.0015863468712219442,-0.0015863468712219442,-0.0025957095429365307,-0.0027004485303959713,-0.0027004485303959713
2025-02-11,-0.0016890125748509899,-0.0016140501405342844,-0.0016140501405342844,-0.002723825165285909,-0.0028396292552043123,-0.0028396292552043123
2025-02-12,-0.003378804407406344,-0.003299792520193856,-0.003299792520193856,-0.004775557107705053,-0.004915987504456432,-0.004915987504456432
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-19,-0.000639861577404699,-0.0006592675873652309,-0.0006592675873652309,-0.00020631024426542854,-0.0001677085653958299,-0.0001677085653958299
2025-02-20,-0.0030683905962918256,-0.0030848934324048116,-0.0030848934324048116,-0.003305086220618092,-0.003312509697640853,-0.003312509697640853
2025-02-21,-0.017611608388763633,-0.017592442415733656,-0.017592442415733656,-0.018752298226043407,-0.01880754563120779,-0.01880754563120779
2025-02-24,-0.022526687674183532,-0.022465004974461467,-0.022465004974461467,-0.023658598750876836,-0.023714242857136636,-0.023714242857136636
2025-02-25,-0.024839594539034726,-0.0247462949663525,-0.0247462949663525,-0.026507414457956346,-0.0266065293127693,-0.0266065293127693
2025-02-26,-0.023623879870425135,-0.023547023033849257,-0.023547023033849257,-0.025497352122173855,-0.025610426057424474,-0.025610426057424474
2025-02-27,-0.03771803120962158,-0.03759330378872516,-0.03759330378872516,-0.03982125261308134,-0.03993547353105287,-0.03993547353105287
2025-02-28,-0.027915443738789403,-0.027802974167091432,-0.027802974167091432,-0.028885525841877535,-0.028930186776292555,-0.028930186776292555
2025-03-03,-0.03988852908931573,-0.039691886100063134,-0.039691886100063134,-0.042020528459409956,-0.042150119759225,-0.042150119759225
2025-03-04,-0.04826532420251761,-0.04805978781525211,-0.04805978781525211,-0.05121474917507929,-0.051391394601929985,-0.051391394601929985
2025-03-05,-0.03449438786152792,-0.034318841817526646,-0.034318841817526646,-0.0380894740592328,-0.0383339822785248,-0.0383339822785248
2025-03-06,-0.049174925855367646,-0.048963750723368116,-0.048963750723368116,-0.053477376709556435,-0.05375467405973122,-0.05375467405973122
