,REAL_LumpSum_SGOV_2020,REAL_40_6_DCA_SGOV_2020,PROXY_LumpSum_BIL_2015,PROXY_40_6_DCA_BIL_2015
2016-12-29,,,54452.268173711134,53343.91845563186
2016-12-30,,,54310.080209337466,53203.60821629838
2017-01-03,,,54704.81807868045,53589.92437563092
2017-01-04,,,55155.238989235775,54029.48061747133
2017-01-05,,,55225.80351121626,54095.102879264196
2017-01-06,,,55280.58097131675,54150.901940487835
2017-01-09,,,55105.774534634955,53979.38004909292
2017-01-10,,,55171.36535089707,54043.12217854907
2017-01-11,,,55404.195424544145,54269.64539327112
2017-01-12,,,55327.17292158097,54193.11421498996
2017-01-13,,,55452.38776844932,54315.59367503519
2017-01-17,,,55255.43346588657,54122.24175618343
2017-01-18,,,55273.17476180247,54141.619883722466
2017-01-19,,,55095.511766885844,53967.23451949384
2017-01-20,,,55280.549467177756,54148.09501661116
2017-01-23,,,55273.02204704723,54138.38590163998
2017-01-24,,,55640.164348915176,54498.42687427329
2017-01-25,,,56106.482926375225,54954.35753960431
2017-01-26,,,55998.58321699253,54849.42580562411
2017-01-27,,,55917.55526667789,54770.10128880096
2017-01-30,,,55566.05386405956,54426.19521310499
2017-01-31,,,55636.06758032274,54494.09859139538
2017-02-01,,,55680.358082097206,54536.446098771514
2017-02-02,,,55739.74071767581,54594.12039897325
2017-02-03,,,56095.93687476919,54943.44617075546
2017-02-06,,,55918.45927282113,54771.014900754
2017-02-07,,,55888.18116098946,54741.833156583874
2017-02-08,,,55985.98244804078,54836.88246050789
2017-02-09,,,56297.28915138169,55142.22143883921
2017-02-10,,,56539.92000367767,55379.323167631956
2017-02-13,,,56787.975066634644,55622.41043102052
2017-02-14,,,56929.342971321894,55761.88382458969
2017-02-15,,,57214.28554465484,56040.92020974563
2017-02-16,,,57187.51283749146,56014.16837055828
2017-02-17,,,57190.85474314368,56018.98557445722
2017-02-21,,,57507.08963687651,56328.548319713285
2017-02-22,,,57461.70860591908,56283.71522259253
2017-02-23,,,57455.762272459564,56277.190724976994
2017-02-24,,,57369.773472334935,56196.4661258919
2017-02-27,,,57438.923790839486,56265.023744284415
2017-02-28,,,57228.05199101736,56058.810050855616
2017-03-01,,,57929.31944174857,56745.62439170082
2017-03-02,,,57519.9991940385,56345.991541037314
2017-03-03,,,57649.58785828173,56471.21434356512
2017-03-06,,,57470.77723419087,56295.71538707624
2017-03-07,,,57325.40003228311,56152.95373345489
2017-03-08,,,57110.17894131021,55943.522247435154
2017-03-09,,,57130.00758126866,55962.75741187772
2017-03-10,,,57396.099555102395,56221.758663353234
2017-03-13,,,57539.75821341357,56360.431359684844
2017-03-14,,,57290.491791814056,56117.64244352525
2017-03-15,,,57927.21054422828,56737.93321422391
2017-03-16,,,57961.75202046955,56769.819203517865
2017-03-17,,,57951.2787583889,56759.100599188474
2017-03-20,,,57905.88021529527,56713.250485397184
2017-03-21,,,57238.806455626385,56058.57035441256
2017-03-22,,,57328.70457531068,56146.24652079681
2017-03-23,,,57349.09738163763,56165.36098327688
2017-03-24,,,57396.49042102741,56210.932995255134
2017-03-27,,,57361.62776407684,56176.14312618869
2017-03-28,,,57691.105024829274,56499.37620533786
2017-03-29,,,57779.90836778292,56586.46575777754
2017-03-30,,,57848.921916909036,56656.55835010411
2017-03-31,,,57724.88579127587,56535.618929358105
2017-04-03,,,57660.57034032317,56471.53611454295
2017-04-04,,,57685.90415009178,56496.420885992906
2017-04-05,,,57462.49655552699,56278.004528769976
2017-04-06,,,57581.62102307632,56395.50294081653
2017-04-07,,,57537.74154261399,56352.666674247215
2017-04-10,,,57559.711387324605,56374.93814010119
2017-04-11,,,57598.25787446811,56411.48889803713
2017-04-12,,,57412.03152844093,56227.5559298884
2017-04-13,,,57055.05757410089,55878.14331180333
2017-04-17,,,57519.323724249014,56332.421397853235
2017-04-18,,,57310.08344889422,56129.414767846705
2017-04-19,,,57188.90094119561,56012.29237201636
2017-04-20,,,57655.20901871375,56468.110202208256
2017-04-21,,,57532.333882065286,56346.82876874792
2017-04-24,,,58240.238797814935,57036.503575568524
2017-04-25,,,58592.45591758614,57380.89576314509
2017-04-26,,,58540.18703604402,57331.08242764061
2017-04-27,,,58576.97486952125,57367.26557724037
2017-04-28,,,58463.07287226335,57254.62465812129
2017-05-01,,,58616.38492952165,57404.44969351122
2017-05-02,,,58710.23345466877,57494.36354093053
2017-05-03,,,58539.99635849656,57328.41433696037
2017-05-04,,,58593.449517680565,57380.03459520583
2017-05-05,,,58931.94691044758,57709.78945777308
2017-05-08,,,58785.537003989026,57567.74504802512
2017-05-09,,,58813.321482272586,57594.34768542611
2017-05-10,,,58958.98286273595,57736.561340054584
2017-05-11,,,58820.024602983845,57600.20198548612
2017-05-12,,,58823.8065412962,57601.70039427361
2017-05-15,,,59151.4742079505,57921.76858167778
2017-05-16,,,59194.00223539899,57961.81232574796
2017-05-17,,,58269.45663453936,57055.81612938816
2017-05-18,,,58305.4518366271,57092.995770796944
2017-05-19,,,58807.19253927546,57581.801900023216
2017-05-22,,,59042.85473492482,57813.42177666525
2017-05-23,,,59095.212781295064,57865.485185799414
2017-05-24,,,59252.39333347452,58019.353897694884
2017-05-25,,,59442.52598573989,58206.387038704495
2017-05-26,,,59419.187597462005,58183.994468915356
2017-05-30,,,59325.5749180799,58092.429378802226
2017-05-31,,,59295.41599879399,58062.929100888585
2017-06-01,,,59778.91197172638,58536.661939176076
2017-06-02,,,60038.05380785772,58788.51797985673
2017-06-05,,,59937.351593484906,58690.70398913376
2017-06-06,,,59811.40678589807,58567.18999500927
2017-06-07,,,59844.465969527824,58600.175397205814
2017-06-08,,,59907.04123473271,58662.16864147159
2017-06-09,,,59796.32280381286,58555.09235978686
2017-06-12,,,59732.594496644626,58493.78389125938
2017-06-13,,,60056.11457130251,58809.330621652894
2017-06-14,,,59980.47047307027,58735.20746812123
2017-06-15,,,59716.854051247254,58480.07391255167
2017-06-16,,,59814.74613323088,58573.114002123766
2017-06-19,,,60214.67841157847,58965.57723892094
2017-06-20,,,59770.27336678285,58531.87657350308
2017-06-21,,,59734.64736042875,58496.580979636274
2017-06-22,,,59794.20626822701,58554.19128202503
2017-06-23,,,59937.80093359624,58694.612142813305
2017-06-26,,,60046.4136712699,58799.72210669844
2017-06-27,,,59658.90247724979,58418.82122366597
2017-06-28,,,60169.40341639527,58918.57980092408
2017-06-29,,,59669.604297874874,58430.51348656584
2017-06-30,,,59790.11501815254,58547.72701723187
2017-07-03,,,59888.34294466957,58644.74117128746
2017-07-05,,,59928.387457992976,58684.290558767054
2017-07-06,,,59406.835189887875,58173.28034157996
2017-07-07,,,59714.492298261415,58475.88228204745
2017-07-10,,,59802.05982408873,58560.76410078348
2017-07-11,,,59868.700358321104,58624.480097816355
2017-07-12,,,60361.07442578624,59104.62615154442
2017-07-13,,,60474.94741663365,59215.56623606796
2017-07-14,,,60797.48286077508,59529.8726309794
2017-07-17,,,60747.22537438159,59481.57391586254
2017-07-18,,,60807.747734841505,59540.29162256511
2017-07-19,,,61151.664912714965,59876.6030194653
2017-07-20,,,61204.92228293762,59928.2245637561
2017-07-21,,,61107.45531816543,59833.29094919404
2017-07-24,,,61109.308838283425,59835.3064783062
2017-07-25,,,61241.709979352396,59965.90288722894
2017-07-26,,,61332.644893728466,60052.326388773436
2017-07-27,,,61188.20720140094,59911.89839855123
2017-07-28,,,61153.87589847668,59877.16710422126
2017-07-31,,,61166.77954644161,59888.90130688412
2017-08-01,,,61342.84076233575,60059.98573516408
2017-08-02,,,61313.17427542929,60030.5817248563
2017-08-03,,,61182.50118077803,59902.673641436246
2017-08-04,,,61300.1013653929,60017.84062628746
2017-08-07,,,61433.73791810174,60148.3646743056
2017-08-08,,,61251.77970798629,59970.92193829804
2017-08-09,,,61143.649525026805,59865.939506373805
2017-08-10,,,60244.70046416577,58987.39825091888
2017-08-11,,,60332.97809379597,59074.18389659048
2017-08-14,,,60871.06183538339,59601.41171724696
2017-08-15,,,60818.17587812744,59549.680069106405
2017-08-16,,,61034.740304557046,59759.46434140541
2017-08-17,,,60186.54478106166,58928.468793379274
2017-08-18,,,60195.260791443594,58935.04754119407
2017-08-21,,,60270.67382594044,59009.030651005
2017-08-22,,,60779.05967433519,59507.63358143716
2017-08-23,,,60692.46024861176,59421.355564949714
2017-08-24,,,60628.18088493779,59358.05038598086
2017-08-25,,,60843.90414874381,59567.563539370225
2017-08-28,,,60859.08184489518,59582.579193723715
2017-08-29,,,60811.426454854714,59537.396785448036
2017-08-30,,,61010.40343686561,59734.079816286525
2017-08-31,,,61406.94730251595,60121.76220083706
2017-09-01,,,61565.05514732829,60276.06518110201
2017-09-05,,,61118.518293210174,59839.214493190215
2017-09-06,,,61362.48824148758,60076.26364725127
2017-09-07,,,61473.01691743282,60181.60359804361
2017-09-08,,,61401.934479285876,60112.46005732579
2017-09-11,,,61994.802676797495,60693.019174324596
2017-09-12,,,62166.53123114887,60861.94949311593
2017-09-13,,,62088.07310780173,60787.20938506241
2017-09-14,,,62121.11482160436,60818.48213271845
2017-09-15,,,62243.33973801099,60937.95891247752
2017-09-18,,,62356.30414377224,61048.938063420326
2017-09-19,,,62442.026655859,61131.596009666544
2017-09-20,,,62459.392505071126,61150.100086190294
2017-09-21,,,62330.551395852824,61023.45713698818
2017-09-22,,,62355.27724941612,61047.846662619304
2017-09-25,,,62122.24098356175,60822.17874541486
2017-09-26,,,62084.54208530045,60786.40183569591
2017-09-27,,,62292.126874436864,60991.461666868665
2017-09-28,,,62401.26943850069,61097.86202687776
2017-09-29,,,62668.02910411315,61357.511729877326
2017-10-02,,,62875.93856141851,61562.95536318727
2017-10-03,,,63089.227918289245,61770.014142184955
2017-10-04,,,63113.866440421865,61794.84915231894
2017-10-05,,,63361.03178380164,62038.180537857406
2017-10-06,,,63294.21143763645,61973.217838029734
2017-10-09,,,63196.66754806868,61877.280013388925
2017-10-10,,,63468.72910718654,62140.874703523565
2017-10-11,,,63586.800466721426,62255.6565767353
2017-10-12,,,63537.13227847167,62206.6687208621
2017-10-13,,,63686.5553813956,62350.916942508746
2017-10-16,,,63697.64884350839,62362.327691452025
2017-10-17,,,63658.78203446167,62325.55606639455
2017-10-18,,,63741.35577722308,62406.20730126659
2017-10-19,,,63683.04877714785,62350.423063669514
2017-10-20,,,63917.23360634785,62581.43920763998
2017-10-23,,,63652.136221214794,62322.09738973733
2017-10-24,,,63771.75958198546,62438.89355931519
2017-10-25,,,63486.64375480209,62159.46023158227
2017-10-26,,,63495.18248465452,62169.05127928855
2017-10-27,,,63958.40332793863,62622.89826753637
2017-10-30,,,63752.59656621767,62420.10852869038
2017-10-31,,,63930.68678762525,62593.30163123797
2017-11-01,,,64009.72278671023,62670.07032002828
2017-11-02,,,64063.49886696323,62721.89400494686
2017-11-03,,,64128.15252255487,62786.86034668598
2017-11-06,,,64289.95951753731,62944.45406027316
2017-11-07,,,64135.525554677835,62794.27269326395
2017-11-08,,,64281.91198087302,62936.54950983489
2017-11-09,,,63999.99507329176,62661.52669847641
2017-11-10,,,63952.33700811826,62616.008276425295
2017-11-13,,,63913.62240419569,62579.57076695752
2017-11-14,,,63784.82943071441,62453.798324112446
2017-11-15,,,63458.91052842434,62135.19474553877
2017-11-16,,,64068.6009734967,62730.63455553929
2017-11-17,,,63973.55890829708,62637.52871309496
2017-11-20,,,64131.365280941405,62791.939948645246
2017-11-21,,,64598.93610729023,63248.550450204166
2017-11-22,,,64630.52736229362,63277.94214824452
2017-11-24,,,64785.80632714796,63429.255288476474
2017-11-27,,,64596.9069013304,63246.80048025379
2017-11-28,,,65121.879978277124,63762.02056323928
2017-11-29,,,64980.94574782275,63626.612149442335
2017-11-30,,,65298.66689270829,63940.23842493567
2017-12-01,,,65117.010875757376,63763.50526218853
2017-12-04,,,65028.78529545639,63677.543344214406
2017-12-05,,,64817.553982737234,63469.877628664704
2017-12-06,,,64659.49592575321,63317.409773150335
2017-12-07,,,64877.348677645816,63531.0426763755
2017-12-08,,,65243.68397630451,63888.735234440835
2017-12-11,,,65410.619937372896,64051.735438850774
2017-12-12,,,65423.77346070404,64065.477613952295
2017-12-13,,,65549.67052305532,64186.51446735346
2017-12-14,,,65247.71351836536,63891.302688370364
2017-12-15,,,65644.54000057135,64282.71721071398
2017-12-18,,,66153.60343097376,64779.194349628146
2017-12-19,,,65918.7403092408,64549.06110983051
2017-12-20,,,65915.1088952603,64545.546959527994
2017-12-21,,,66116.93383104842,64742.02164379957
2017-12-22,,,66184.04156146469,64806.095718549084
2017-12-26,,,66158.22978818415,64780.37616258081
2017-12-27,,,66205.39168685245,64825.98717548842
2017-12-28,,,66372.08476554125,64988.52668684061
2017-12-29,,,66241.09474884522,64858.48348579048
2018-01-02,,,66773.06490122282,65377.41879007962
2018-01-03,,,67172.5342957995,65767.67673989973
2018-01-04,,,67500.97216338909,66087.22047917271
2018-01-05,,,67884.71895333516,66462.57777736399
2018-01-08,,,67983.07858452218,66559.77287261006
2018-01-09,,,68076.5491150962,66651.67831769974
2018-01-10,,,67942.624972926,66521.26332321488
2018-01-11,,,68452.638795895,67020.85057879133
2018-01-12,,,68916.5931351631,67473.14502014122
2018-01-16,,,68666.88207232863,67227.96234373134
2018-01-17,,,69252.4505114842,67801.36282730677
2018-01-18,,,69151.48478065105,67702.45061197328
2018-01-19,,,69512.49506923652,68055.33870856978
2018-01-22,,,70004.99290701556,68537.80205078181
2018-01-23,,,70188.33531076377,68716.8095382782
2018-01-24,,,70250.18811164395,68775.05608046643
2018-01-25,,,70195.55847655788,68723.21933583026
2018-01-26,,,70890.41570830673,69403.16992588415
2018-01-29,,,70345.50679438669,68871.93363878322
2018-01-30,,,69667.31384643515,68207.99238340778
2018-01-31,,,69698.63412801009,68238.72660112023
2018-02-01,,,69649.74232671596,68190.93964440473
2018-02-02,,,68219.79645918029,66792.55551009634
2018-02-05,,,65682.62500456725,64310.64390358151
2018-02-06,,,66801.56881204416,65403.42391012601
2018-02-07,,,66243.85506569553,64862.84767471628
2018-02-08,,,64131.1134607169,62792.876750380274
2018-02-09,,,64894.440145190485,63541.22643097121
2018-02-12,,,65721.77813184998,64350.433816307224
2018-02-13,,,65859.46682362292,64486.621180039445
2018-02-14,,,66854.34338104357,65457.5375889751
2018-02-15,,,67601.54992901615,66189.39306310863
2018-02-16,,,67642.81643253671,66229.28933281306
2018-02-20,,,67181.80584498077,65779.83162621863
2018-02-21,,,66915.88804745031,65519.13686166592
2018-02-22,,,67008.28295529542,65608.44856085273
2018-02-23,,,67934.42060473913,66515.80417110726
2018-02-26,,,68574.84127488652,67143.0488652162
2018-02-27,,,67619.03949469388,66210.3594718144
2018-02-28,,,66902.13350010269,65509.120361895686
2018-03-01,,,66204.72807966886,64826.13113697514
2018-03-02,,,66544.12010699161,65159.47798700745
2018-03-05,,,67114.92590851201,65720.64520352228
2018-03-06,,,67404.52206251633,66002.69147724929
2018-03-07,,,67427.11118756968,66025.44890025696
2018-03-08,,,67638.24631269876,66232.52887782172
2018-03-09,,,68600.01732894097,67175.86891253345
2018-03-12,,,68618.27552068951,67192.73101664131
2018-03-13,,,68187.91177543305,66772.06392816182
2018-03-14,,,67985.84832044016,66571.89140542722
2018-03-15,,,67895.77587407558,66483.71188911132
2018-03-16,,,67935.39726593914,66523.81895981458
2018-03-19,,,67183.9097726543,65787.03569679146
2018-03-20,,,67318.48153567784,65918.14511128036
2018-03-21,,,67348.13968798752,65945.6215122391
2018-03-22,,,65805.45541287008,64435.56506734452
2018-03-23,,,64640.081374023015,63292.64554647943
2018-03-26,,,66181.64436476705,64802.43313710604
2018-03-27,,,65203.670374603396,63842.92282568219
2018-03-28,,,65121.52822594546,63761.0624807041
2018-03-29,,,65968.43262613559,64589.766157387734
2018-04-02,,,64688.37583110477,63334.79541686702
2018-04-03,,,65379.04235528654,64011.81320742389
2018-04-04,,,65914.81011090871,64539.08281807092
2018-04-05,,,66330.20644878541,64945.72212615167
2018-04-06,,,65189.06257540327,63825.62679187246
2018-04-09,,,65439.0712163428,64069.094472536955
2018-04-10,,,66399.92331796835,65010.060423791656
2018-04-11,,,66145.2228385731,64760.41910666104
2018-04-12,,,66546.92878038621,65155.304697400294
2018-04-13,,,66366.0161985368,64978.025927180744
2018-04-16,,,66761.93758558377,65367.84333723917
2018-04-17,,,67300.46744251474,65897.03989091852
2018-04-18,,,67484.90349654492,66075.58054208635
2018-04-19,,,67144.55727408324,65742.46249751232
2018-04-20,,,66651.57015027372,65259.749157864724
2018-04-23,,,66578.47479582205,65189.06250701349
2018-04-24,,,65961.41738461178,64582.672010353206
2018-04-25,,,65934.29300111682,64557.883220828444
2018-04-26,,,66509.71399837019,65121.225416614834
2018-04-27,,,66586.40801190435,65195.69184063391
2018-04-30,,,66152.32279637038,64770.4957475463
2018-05-01,,,66172.80530029249,64791.89343808668
2018-05-02,,,65860.56789994573,64485.31548791512
2018-05-03,,,65748.59990000236,64374.499572097
2018-05-04,,,66391.47124855404,65006.60437074597
2018-05-07,,,66565.02132797377,65178.3120012592
2018-05-08,,,66612.94896421857,65224.86699150075
2018-05-09,,,67079.83091151407,65684.09805274781
2018-05-10,,,67685.2371307999,66275.72955356336
2018-05-11,,,67779.48852193278,66368.446237337
2018-05-14,,,67844.42677208706,66431.36624723853
2018-05-15,,,67340.74640141898,65940.5753280482
2018-05-16,,,67688.11826211568,66280.0347577271
2018-05-17,,,67630.70628546613,66224.9143864955
2018-05-18,,,67427.28246327613,66026.9616110159
2018-05-21,,,67888.91896091713,66478.96167712014
2018-05-22,,,67737.69460657766,66329.44098045808
2018-05-23,,,67704.57180265506,66301.183526495
2018-05-24,,,67565.74947572815,66166.05326315013
2018-05-25,,,67421.66242554194,66025.7365210901
2018-05-29,,,66576.10974984565,65202.57820085404
2018-05-30,,,67391.0827853503,65999.88891895903
2018-05-31,,,67016.95683653744,65632.71106806627
2018-06-01,,,67651.02124549545,66253.81636009076
2018-06-04,,,67986.09331213789,66581.1581360145
2018-06-05,,,67984.26555944257,66581.07719230215
2018-06-06,,,68588.57576670438,67171.89765280575
2018-06-07,,,68349.88461469399,66940.92467307334
2018-06-08,,,68527.24138416968,67115.31776405303
2018-06-11,,,68671.1535362915,67254.95918182623
2018-06-12,,,68682.10095418204,67268.31679416799
2018-06-13,,,68468.74091411429,67058.68143749188
2018-06-14,,,68536.678512627,67127.4622493167
2018-06-15,,,68368.65570135476,66965.17427351318
2018-06-18,,,68156.8819365389,66760.5805439
2018-06-19,,,67795.14195844965,66409.4961520396
2018-06-20,,,67946.26686700397,66557.36068253552
2018-06-21,,,67457.50823364507,66079.71904592877
2018-06-22,,,67706.36785434997,66320.05743147424
2018-06-25,,,66804.4879668765,65437.4522774154
2018-06-26,,,66898.73974531071,65530.546246543665
2018-06-27,,,66233.36196614099,64880.525751637295
2018-06-28,,,66612.2127112146,65251.7290584792
2018-06-29,,,66833.14868823809,65464.68468523357
2018-07-02,,,66743.64156973307,65381.94276148274
2018-07-03,,,66660.07852187575,65298.57362611641
2018-07-05,,,67118.23660716062,65748.34702139525
2018-07-06,,,67658.8373143534,66277.51864641719
2018-07-09,,,68299.59309886364,66903.77097468945
2018-07-10,,,68428.59671743098,67030.74249821727
2018-07-11,,,67761.96705214115,66382.3494654301
2018-07-12,,,68330.33436686786,66938.02729569802
2018-07-13,,,68399.17950869675,67004.79416551
2018-07-16,,,68295.07979505892,66902.77347345238
2018-07-17,,,68568.41623211278,67170.95334896873
2018-07-18,,,68672.43803194475,67273.54307090722
2018-07-19,,,68439.1823998948,67046.58688998809
2018-07-20,,,68507.97298986086,67110.37559207446
2018-07-23,,,68543.36610158872,67146.33456511973
2018-07-24,,,68815.08600577913,67409.97045534181
2018-07-25,,,69407.459732004,67989.27397647184
2018-07-26,,,69218.00589299011,67805.34140575079
2018-07-27,,,68881.55115843186,67472.21199896997
2018-07-30,,,68557.38376744042,67152.8252438626
2018-07-31,,,68862.16565375848,67452.54858684295
2018-08-01,,,68717.77465235171,67312.48590216142
2018-08-02,,,68829.66376084903,67427.43661104568
2018-08-03,,,69042.789762434,67636.3138365134
2018-08-06,,,69148.86116165455,67743.90832259382
2018-08-07,,,69437.46178578312,68025.00227185988
2018-08-08,,,69375.18217193766,67963.96094266498
2018-08-09,,,69311.41009392688,67901.94941320296
2018-08-10,,,68655.02557363235,67264.40147308435
2018-08-13,,,68318.9550455504,66936.88210399347
2018-08-14,,,68680.37964388747,67292.13526584087
2018-08-15,,,67945.52312133828,66576.84442695061
